Date,JSE,ABSA,CAPITEC,FNB,INVESTEC,NEDBANK,STANDARD,BTC,DOGE,ETH,XMR,XRP
2018-06-11,-0.001334195,-0.005549404,-0.020754319,-0.008491233,0.016826321,-0.001849318,-0.006963885,-0.098898024,-0.123470125,-0.11966898,-0.139463917,-0.11005542
2018-06-12,0.001061073,0.00191494,0.012679822,-0.009722413,0.019481467,0.004432631,0.002457608,-0.048130473,-0.045872347,-0.070780055,-0.094010039,-0.070522848
2018-06-13,0.003933306,0.004187714,0.004527932,0.011688338,0.000202,0.013981123,0.016650012,-0.035954274,-0.092174925,-0.039722485,-0.03074083,-0.051523974
2018-06-14,0.000999719,0.018027285,0.001531211,0.034108841,0.007946529,0.002432164,0.004095503,0.049982603,0.044096712,0.084780973,0.087090745,0.048629569
2018-06-15,-0.014380371,-0.020611743,-0.019836629,-0.043977342,-0.029692064,-0.040171094,-0.053682624,-0.033321874,-0.014713696,-0.056880272,-0.079536349,-0.042952409
2018-06-18,-0.007374617,-0.024322995,-0.022210147,-0.026293066,0.009348263,-0.022713067,-0.035792805,0.042191279,0.042516525,0.055241554,0.037182102,-0.000394345
2018-06-19,-0.017333041,-0.021698362,0.004105038,-0.035406513,-0.01276,-0.021464239,-0.022171735,0.005201158,0.001980199,0.036084751,-0.009517243,0.022309492
2018-06-20,0.007056407,0.021508951,0.014758475,0.036593658,-0.003735219,0.01246635,0.010695289,0.000975879,-0.003964326,-0.00314453,-0.029531819,-0.018982907
2018-06-21,-0.00739191,0.019509154,0.000243559,0.014303988,-0.009399547,-0.007626012,0.002390757,-0.006931549,-0.010983635,-0.016737337,0.008661104,-0.008399945
2018-06-22,0.011004161,0.002844424,0.021487947,0.025568403,0.011372651,0.006690558,0.009453713,-0.100925135,-0.113275139,-0.124103885,-0.111217564,-0.09369081
2018-06-25,-0.01716131,-0.015243723,-0.010508457,-0.013940365,-0.018216584,0.001363911,-0.01216367,0.026838873,-0.071056469,-0.011892652,0.136365295,-0.010723753
2018-06-26,-0.011419373,-0.00313972,-0.015372649,0.005599488,-0.001374425,-0.023084614,-0.016578078,-0.025199769,-0.002820876,-0.061689134,-0.048026427,-0.054936532
2018-06-27,0.002071705,-0.039774325,-0.013532577,-0.034927103,-0.010636135,-0.030755469,-0.019667392,0.010360226,-0.016684009,0.021924273,0.063284854,0.031024617
2018-06-28,0.007663279,-0.006170833,-0.002790194,0.025190249,0.004800265,0.006839664,0.01614483,-0.042075519,-0.033378151,-0.046265465,-0.10560234,-0.047704587
2018-06-29,0.03202551,0.052152269,0.027281214,0.057830751,0.021997414,0.018521295,0.040795936,0.051961304,0.029266303,0.031793047,0.090477999,0.010253679
2018-07-02,-0.007865994,-0.001313444,0.022780028,0.005307537,-0.011201373,0.024342695,0.001458258,0.06171933,0.107706341,0.08638214,0.102777131,0.070390911
2018-07-03,0.00574227,0.024604072,-0.040212196,0.022324074,0.009847136,0.014249071,0.01174445,-0.012871726,-0.024341213,-0.023740294,-0.014625966,-0.001851042
2018-07-04,0.001933291,0.019412214,0.024034746,0.007583837,0.03503021,0.019356551,0.018498757,0.010354208,0.01579574,0.006705215,-0.000462302,0.009884563
